ResponseTimestamp,VehicleRef,Latitude,Longitude,Destination,Origin
2024-04-24T10:18:31.387-04:00,MTA NYCT_9489,40.74641,-73.983943,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:18:31.387-04:00,MTA NYCT_9484,40.773313,-73.964308,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:18:31.387-04:00,MTA NYCT_9477,40.7461,-73.984163,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:01.982-04:00,MTA NYCT_9583,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9498,40.798707,-73.945761,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9565,40.785652,-73.955306,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:01.982-04:00,MTA NYCT_9482,40.808216,-73.940939,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9567,40.79807,-73.948357,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9584,40.764653,-73.97274,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9468,40.770575,-73.968403,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9582,40.816533,-73.938658,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:01.982-04:00,MTA NYCT_9490,40.733344,-73.989883,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9469,40.786386,-73.956869,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9462,40.734216,-73.994909,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9570,40.812353,-73.936747,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9569,40.752415,-73.981655,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:01.982-04:00,MTA NYCT_9579,40.814578,-73.936299,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9499,40.763543,-73.971438,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9489,40.74698,-73.983522,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9488,40.757969,-73.975512,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9473,40.779437,-73.95984,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:01.982-04:00,MTA NYCT_9484,40.773313,-73.964308,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:01.982-04:00,MTA NYCT_9477,40.7461,-73.984163,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:33.099-04:00,MTA NYCT_9498,40.798707,-73.945761,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9482,40.808237,-73.940923,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9473,40.780944,-73.958741,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9565,40.786693,-73.954546,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:33.099-04:00,MTA NYCT_9583,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9462,40.733383,-73.995524,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9584,40.764653,-73.97274,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9570,40.812897,-73.937523,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9490,40.733344,-73.989883,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9579,40.814966,-73.936001,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9489,40.747494,-73.983151,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9468,40.769055,-73.969514,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9469,40.786386,-73.956869,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9569,40.752415,-73.981655,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9499,40.763584,-73.971408,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9567,40.797745,-73.948592,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:19:33.099-04:00,MTA NYCT_9488,40.758276,-73.975283,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:19:33.099-04:00,MTA NYCT_9582,40.81701,-73.938632,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:33.099-04:00,MTA NYCT_9484,40.773334,-73.964293,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:19:33.099-04:00,MTA NYCT_9477,40.7461,-73.984163,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:03.763-04:00,MTA NYCT_9583,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9499,40.764762,-73.970549,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9582,40.816961,-73.938666,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:03.763-04:00,MTA NYCT_9498,40.800217,-73.944676,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9489,40.748212,-73.982625,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9579,40.815481,-73.936127,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9490,40.733688,-73.989855,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9462,40.73226,-73.996336,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9565,40.786755,-73.954503,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:03.763-04:00,MTA NYCT_9570,40.813967,-73.936736,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9569,40.751831,-73.982083,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9468,40.768853,-73.969661,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9567,40.796371,-73.949593,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9469,40.786386,-73.956869,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9488,40.75829,-73.975272,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9473,40.781229,-73.958533,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:03.763-04:00,MTA NYCT_9484,40.77366,-73.964054,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:03.763-04:00,MTA NYCT_9482,40.80798,-73.941117,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9584,40.763559,-73.973531,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:03.763-04:00,MTA NYCT_9477,40.746321,-73.984006,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:34.343-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9582,40.816961,-73.938666,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:34.343-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9498,40.800217,-73.944676,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9565,40.787044,-73.954302,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:34.343-04:00,MTA NYCT_9488,40.759509,-73.974379,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9477,40.74808,-73.982722,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:34.343-04:00,MTA NYCT_9462,40.73167,-73.994977,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9469,40.785866,-73.957249,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9570,40.813992,-73.936718,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9489,40.749331,-73.981809,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9569,40.750232,-73.983257,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9567,40.79629,-73.949647,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9584,40.762426,-73.974349,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9579,40.816295,-73.938081,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9499,40.765455,-73.970044,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9484,40.774131,-73.963715,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:20:34.343-04:00,MTA NYCT_9482,40.80737,-73.941563,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9583,40.730103,-73.991255,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9468,40.768692,-73.969778,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:20:34.343-04:00,MTA NYCT_9490,40.734184,-73.989873,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:20:34.343-04:00,MTA NYCT_9473,40.781229,-73.958533,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9468,40.768234,-73.970111,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9489,40.749758,-73.981498,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9583,40.731067,-73.990436,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9482,40.806389,-73.942274,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9477,40.749434,-73.981735,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:04.924-04:00,MTA NYCT_9469,40.78439,-73.958332,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9565,40.788008,-73.953591,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:04.924-04:00,MTA NYCT_9569,40.749921,-73.983478,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9584,40.762091,-73.974598,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9567,40.794704,-73.9508,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9570,40.815041,-73.935948,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9498,40.800658,-73.944352,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9462,40.731158,-73.99376,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:21:04.924-04:00,MTA NYCT_9499,40.765455,-73.970044,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9490,40.734298,-73.989885,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9488,40.760292,-73.973812,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9484,40.774111,-73.96373,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:04.924-04:00,MTA NYCT_9473,40.781432,-73.958385,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:04.924-04:00,MTA NYCT_9582,40.817108,-73.938563,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:04.924-04:00,MTA NYCT_9579,40.817035,-73.938614,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9498,40.801492,-73.943735,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9482,40.806193,-73.942417,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9489,40.749758,-73.981498,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9488,40.761441,-73.972965,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9578,40.820444,-73.936322,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9569,40.749611,-73.9837,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9473,40.782446,-73.957645,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9583,40.731067,-73.990436,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9462,40.730814,-73.992947,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9565,40.78813,-73.9535,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:35.555-04:00,MTA NYCT_9567,40.794558,-73.950907,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9477,40.749419,-73.981745,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:35.555-04:00,MTA NYCT_9584,40.761983,-73.974676,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9490,40.734748,-73.989985,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9582,40.818015,-73.937913,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:35.555-04:00,MTA NYCT_9570,40.816295,-73.938081,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9579,40.81787,-73.938023,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9468,40.767816,-73.970415,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:21:35.555-04:00,MTA NYCT_9484,40.774356,-73.963553,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:21:35.555-04:00,MTA NYCT_9499,40.765455,-73.970044,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:21:35.555-04:00,MTA NYCT_9469,40.783802,-73.958752,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9488,40.761441,-73.972965,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9462,40.73076,-73.99282,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9583,40.731067,-73.990436,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9490,40.736566,-73.988929,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9565,40.78813,-73.9535,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:06.193-04:00,MTA NYCT_9484,40.774989,-73.963091,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:06.193-04:00,MTA NYCT_9570,40.816559,-73.938722,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9498,40.802559,-73.942962,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9468,40.767816,-73.970415,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9567,40.794037,-73.951285,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9499,40.765455,-73.970044,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9579,40.819646,-73.936696,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9473,40.78326,-73.957057,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9569,40.748625,-73.984419,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9584,40.761229,-73.975225,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9482,40.805804,-73.942704,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9469,40.783722,-73.958809,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9489,40.750299,-73.9811,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:06.193-04:00,MTA NYCT_9582,40.818888,-73.937258,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:06.193-04:00,MTA NYCT_9578,40.820116,-73.936562,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:06.193-04:00,MTA NYCT_9477,40.74989,-73.981401,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:36.806-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9565,40.788448,-73.953264,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:36.806-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9484,40.775337,-73.96284,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:36.806-04:00,MTA NYCT_9473,40.784337,-73.95627,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9569,40.747561,-73.985195,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9498,40.804654,-73.941495,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9462,40.730728,-73.992744,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9567,40.79325,-73.951857,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9578,40.818508,-73.937719,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9482,40.80636,-73.944244,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9468,40.76721,-73.970856,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9579,40.820259,-73.936247,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9469,40.782722,-73.959539,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9582,40.820111,-73.936354,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:36.806-04:00,MTA NYCT_9584,40.760663,-73.975638,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:22:36.806-04:00,MTA NYCT_9489,40.751239,-73.980421,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9570,40.817918,-73.937987,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9499,40.765455,-73.970044,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9488,40.761633,-73.972827,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9477,40.75052,-73.980942,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:22:36.806-04:00,MTA NYCT_9490,40.736993,-73.988593,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:22:36.806-04:00,MTA NYCT_9583,40.731478,-73.990338,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:23:07.385-04:00,MTA NYCT_9576,40.720696,-73.997726,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:23:07.385-04:00,MTA NYCT_9495,40.720466,-73.997924,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:23:07.385-04:00,MTA NYCT_9578,40.818236,-73.93792,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:23:07.385-04:00,MTA NYCT_9579,40.820679,-73.93595,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:23:07.385-04:00,MTA NYCT_9473,40.784317,-73.956285,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:23:07.385-04:00,MTA NYCT_9482,40.806276,-73.944404,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:23:07.385-04:00,MTA NYCT_9468,40.766969,-73.971035,SOHO CENTRE ST via 5 AV/ via BROADWAY,MTA_405284
2024-04-24T10:23:07.385-04:00,MTA NYCT_9582,40.820431,-73.936122,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:23:07.385-04:00,MTA NYCT_9489,40.751736,-73.980056,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:23:07.385-04:00,MTA NYCT_9462,40.730286,-73.991692,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:23:07.385-04:00,MTA NYCT_9494,40.82155,-73.936797,HARLEM 147 ST via MADISON AV,MTA_400080
2024-04-24T10:23:07.385-04:00,MTA NYCT_9565,40.789615,-73.952421,HARLEM 147 ST via MADISON AV,MTA_405527
2024-04-24T10:23:07.385-04:00,MTA NYCT_9584,40.760663,-73.975638,EAST VILLAGE 8 ST via 5 AV,MTA_405284
2024-04-24T10:23:07.385-04:00,MTA NYCT_9477,40.751239,-73.980421,HARLEM 147 ST via MADISON AV,MTA_405527
